Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open
10/30/2024 7:26:00 am,1846.6875,,
10/30/2024 7:28:00 am,1851.7875000000001,,
10/30/2024 7:32:00 am,1837.92,,42.74531
10/30/2024 7:36:00 am,1835.397,,
10/30/2024 7:38:00 am,1768.491,,42.08155
10/30/2024 7:40:00 am,1758.8685,,42.77792
10/30/2024 7:44:00 am,1752.9030000000002,,
10/30/2024 7:48:00 am,1731.0749999999998,,44.24355
10/30/2024 7:50:00 am,1797.558,,48.44672
10/30/2024 7:54:00 am,1818.8955,,
10/30/2024 7:56:00 am,1815.3674999999998,,
10/30/2024 7:58:00 am,1814.337,1800.0,48.44672
10/30/2024 8:02:00 am,1816.6380000000001,1800.0,48.44672
10/30/2024 8:06:00 am,1825.578,,
10/30/2024 8:08:00 am,1802.346,,
10/30/2024 8:12:00 am,1805.2890000000002,,
10/30/2024 8:14:00 am,1813.6245000000001,,
10/30/2024 8:16:00 am,1823.634,,
10/30/2024 8:20:00 am,1812.2595000000001,,
10/30/2024 8:22:00 am,1820.6999999999998,,
10/30/2024 8:26:00 am,1810.8690000000001,,
10/30/2024 8:28:00 am,1808.3685,,
10/30/2024 8:30:00 am,1821.2325,,
10/30/2024 8:36:00 am,1796.3505,,
10/30/2024 8:38:00 am,1821.2985,,
10/30/2024 8:40:00 am,1828.995,,
10/30/2024 8:44:00 am,1815.6480000000001,,
10/30/2024 8:46:00 am,1820.6444999999999,,
10/30/2024 8:48:00 am,1818.4094999999998,,
10/30/2024 8:50:00 am,1813.3484999999998,,
10/30/2024 8:52:00 am,1825.4085,,
10/30/2024 8:56:00 am,1819.4985000000001,,
10/30/2024 9:00:00 am,1826.3505,1800.0,48.44672
10/30/2024 9:04:00 am,1825.491,,
10/30/2024 9:08:00 am,1819.2329999999997,1800.0,48.44672
10/30/2024 9:10:00 am,1805.0955,,
10/30/2024 9:14:00 am,1805.0295,,
10/30/2024 9:16:00 am,1820.541,,
10/30/2024 9:18:00 am,1826.283,,
10/30/2024 9:24:00 am,1815.4364999999998,,
10/30/2024 9:26:00 am,1819.677,,
10/30/2024 9:28:00 am,1811.0610000000001,,
10/30/2024 9:32:00 am,1797.777,,
10/30/2024 9:34:00 am,1825.0515,,
10/30/2024 9:38:00 am,1792.6455,,
10/30/2024 9:42:00 am,1797.6015000000002,,
10/30/2024 9:44:00 am,1795.2075,,
10/30/2024 9:48:00 am,1818.7290000000003,,
10/30/2024 9:50:00 am,1812.546,,
10/30/2024 9:52:00 am,1798.5614999999998,,
10/30/2024 9:56:00 am,1791.909,,
10/30/2024 9:58:00 am,1791.7694999999999,1800.0,48.44672
10/30/2024 10:00:00 am,1791.2835,,
10/30/2024 10:04:00 am,1777.815,1800.0,48.44672
10/30/2024 10:06:00 am,1759.953,,
10/30/2024 10:12:00 am,1783.0320000000002,,
