Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open
09/22/2024 12:15:00 am,920.97615,,
09/22/2024 12:20:00 am,920.96205,,
09/22/2024 1:05:00 am,,910.5,
09/22/2024 1:40:00 am,934.1751,,
09/22/2024 1:45:00 am,,910.5,43.51945
09/22/2024 1:50:00 am,939.1921500000001,,
09/22/2024 1:55:00 am,939.3099,,
09/22/2024 2:00:00 am,943.1684250000001,,43.51945
09/22/2024 2:10:00 am,942.0063,,
09/22/2024 2:15:00 am,942.3276,,
09/22/2024 2:20:00 am,948.6511499999999,,
09/22/2024 2:25:00 am,953.73105,,
09/22/2024 2:40:00 am,963.92235,,
09/22/2024 3:00:00 am,962.79405,910.5,43.51945
09/22/2024 3:05:00 am,970.5504,,
09/22/2024 3:10:00 am,973.1256499999995,,
09/22/2024 3:50:00 am,973.2873,910.5,
09/22/2024 4:00:00 am,973.2873,910.5,43.51945
09/22/2024 4:30:00 am,,910.5,
09/22/2024 5:00:00 am,,,43.51945
09/22/2024 5:30:00 am,973.3027500000001,,37.28858
09/22/2024 5:35:00 am,979.8203250000001,,
09/22/2024 5:50:00 am,944.6604749999999,,36.7808
09/22/2024 5:55:00 am,945.8039500000006,,
09/22/2024 6:00:00 am,948.5169000000001,910.5,36.7808
09/22/2024 6:05:00 am,957.1217999999999,,
09/22/2024 6:15:00 am,956.4183,,
09/22/2024 6:20:00 am,953.74665,,
09/22/2024 6:35:00 am,960.437625,,
09/22/2024 6:40:00 am,960.48585,,
09/22/2024 6:50:00 am,954.9867499999995,,
09/22/2024 6:55:00 am,953.8587,,
09/22/2024 7:00:00 am,950.50395,,
09/22/2024 7:05:00 am,950.50395,,
09/22/2024 7:30:00 am,954.5431500000001,,
09/22/2024 7:35:00 am,957.3025499999999,,
09/22/2024 7:45:00 am,957.852,,
09/22/2024 7:50:00 am,961.46475,,
09/22/2024 7:55:00 am,,910.5,
09/22/2024 8:00:00 am,961.5104999999999,,36.7808
09/22/2024 8:05:00 am,961.3141499999999,910.5,
09/22/2024 8:10:00 am,961.9269499999995,,
09/22/2024 8:15:00 am,963.39945,,
09/22/2024 8:20:00 am,966.0015,,
09/22/2024 8:25:00 am,965.9949750000001,,
09/22/2024 8:35:00 am,959.8198500000001,,
09/22/2024 8:40:00 am,959.1600000000001,,
09/22/2024 8:45:00 am,957.4366999999995,,
09/22/2024 8:50:00 am,952.2264,,
09/22/2024 8:55:00 am,,910.5,
09/22/2024 9:00:00 am,956.2620000000001,,
09/22/2024 9:05:00 am,956.17185,,
09/22/2024 9:10:00 am,957.6945,,
09/22/2024 9:25:00 am,965.7254250000001,,
09/22/2024 9:30:00 am,969.3453,,
09/22/2024 9:35:00 am,977.53035,,
09/22/2024 9:50:00 am,959.0932499999999,,36.02027
09/22/2024 9:55:00 am,957.8636999999999,,
09/22/2024 10:00:00 am,,,36.02027
09/22/2024 10:05:00 am,981.636,910.5,35.89112
09/22/2024 10:10:00 am,983.8901999999999,,
09/22/2024 10:15:00 am,952.3968499999995,,
09/22/2024 10:20:00 am,952.866225,,
09/22/2024 10:25:00 am,953.0886499999995,,
09/22/2024 10:35:00 am,953.54775,,
09/22/2024 10:40:00 am,957.2671000000005,,
09/22/2024 10:45:00 am,958.7393625,,
09/22/2024 10:50:00 am,958.1436749999999,,
09/22/2024 10:55:00 am,958.2102,910.5,
09/22/2024 11:05:00 am,956.4898499999999,910.5,35.76355
09/22/2024 11:35:00 am,949.3566000000001,,
09/22/2024 11:40:00 am,949.3566000000001,,
09/22/2024 11:50:00 am,949.8322499999999,,
09/22/2024 11:55:00 am,949.5813375,,35.76355
09/22/2024 12:10:00 pm,942.196725,,
09/22/2024 12:25:00 pm,940.8361500000001,,
09/22/2024 12:30:00 pm,943.0613999999999,,
09/22/2024 12:35:00 pm,938.9250000000001,,
09/22/2024 12:40:00 pm,935.8670999999999,,
09/22/2024 1:00:00 pm,936.9063,910.5,35.76355
09/22/2024 1:05:00 pm,,,35.76355
09/22/2024 1:10:00 pm,936.84105,,
09/22/2024 1:35:00 pm,938.8062499999996,,
09/22/2024 1:40:00 pm,941.6327249999999,,
09/22/2024 1:45:00 pm,941.38995,,
09/22/2024 1:50:00 pm,941.3936249999999,,
09/22/2024 1:55:00 pm,939.477525,,
09/22/2024 2:00:00 pm,941.24595,,
09/22/2024 2:05:00 pm,,910.5,
09/22/2024 2:40:00 pm,939.5499499999994,,
09/22/2024 2:45:00 pm,938.883675,,
09/22/2024 2:50:00 pm,938.41995,,
09/22/2024 2:55:00 pm,941.2257,,35.76355
09/22/2024 3:00:00 pm,941.6133,,35.76355
09/22/2024 3:05:00 pm,939.6702750000001,,
09/22/2024 3:25:00 pm,937.185,,
09/22/2024 3:30:00 pm,935.9404499999999,,
09/22/2024 3:45:00 pm,936.1252000000006,,
09/22/2024 3:50:00 pm,936.3246499999996,,
09/22/2024 4:05:00 pm,931.4223000000001,,
09/22/2024 4:10:00 pm,929.2737,,
09/22/2024 4:15:00 pm,925.8573,,
09/22/2024 4:25:00 pm,920.5359000000001,,
09/22/2024 4:35:00 pm,916.5786,,
09/22/2024 4:45:00 pm,921.9847500000001,,
09/22/2024 4:50:00 pm,923.3611500000001,,
09/22/2024 5:00:00 pm,,910.5,
09/22/2024 5:05:00 pm,919.47165,910.5,35.76355
09/22/2024 5:10:00 pm,923.6591999999999,,
09/22/2024 5:25:00 pm,924.01305,,
09/22/2024 5:40:00 pm,929.972025,,
09/22/2024 5:50:00 pm,934.202925,,
09/22/2024 5:55:00 pm,935.229,910.5,35.76355
09/22/2024 6:10:00 pm,970.2515249999999,,
09/22/2024 6:15:00 pm,978.336,,
09/22/2024 6:30:00 pm,970.3728000000001,,
09/22/2024 6:35:00 pm,973.06455,,
09/22/2024 6:40:00 pm,973.4268,,
09/22/2024 7:00:00 pm,947.2762500000001,910.5,34.48821
09/22/2024 7:30:00 pm,952.91895,,
09/22/2024 7:35:00 pm,950.7936,,
09/22/2024 7:40:00 pm,948.5580499999994,,
09/22/2024 7:45:00 pm,949.209825,,
09/22/2024 7:50:00 pm,950.4372000000001,,
09/22/2024 8:00:00 pm,947.92065,910.5,
09/22/2024 8:05:00 pm,948.95805,,
09/22/2024 8:10:00 pm,949.5077625,,
09/22/2024 8:15:00 pm,950.5933499999999,,
09/22/2024 8:25:00 pm,949.4159999999999,,
09/22/2024 8:30:00 pm,948.8494000000005,,
09/22/2024 8:45:00 pm,947.2364500000004,,
09/22/2024 8:50:00 pm,949.544025,,
09/22/2024 9:00:00 pm,,910.5,34.48821
09/22/2024 9:20:00 pm,954.1265999999999,,
09/22/2024 9:35:00 pm,952.2790500000001,,
09/22/2024 9:40:00 pm,951.36285,,
09/22/2024 9:50:00 pm,949.2883499999999,,
09/22/2024 10:05:00 pm,,910.5,
09/22/2024 10:10:00 pm,951.259425,,
09/22/2024 10:20:00 pm,951.7529999999999,,
09/22/2024 10:30:00 pm,957.6809999999999,,
09/22/2024 10:35:00 pm,959.7384,,
09/22/2024 10:40:00 pm,962.0982000000001,,
09/22/2024 10:45:00 pm,961.861425,,
09/22/2024 10:50:00 pm,959.417625,,
09/22/2024 11:00:00 pm,955.7801999999999,,
09/22/2024 11:05:00 pm,,910.5,
09/22/2024 11:10:00 pm,952.66905,,
09/22/2024 11:20:00 pm,954.1831500000001,,
09/22/2024 11:35:00 pm,955.2863249999999,,
09/22/2024 11:40:00 pm,955.89555,,
09/22/2024 11:45:00 pm,957.557775,,
09/22/2024 11:55:00 pm,960.89685,910.5,
09/23/2024 12:10:00 am,961.18155,,
09/23/2024 12:15:00 am,960.6974250000001,,
09/23/2024 12:30:00 am,962.41725,,
09/23/2024 12:40:00 am,962.4186,,
09/23/2024 12:45:00 am,960.2814,,
09/23/2024 12:50:00 am,963.458475,,
09/23/2024 12:55:00 am,959.2564499999999,,
09/23/2024 1:00:00 am,958.7923499999999,,34.48821
09/23/2024 1:05:00 am,,910.5,
09/23/2024 1:10:00 am,956.6697,,
09/23/2024 1:25:00 am,959.94015,,
09/23/2024 1:35:00 am,959.60325,,
09/23/2024 1:40:00 am,960.77985,,
09/23/2024 1:45:00 am,967.4164499999999,,
09/23/2024 1:50:00 am,962.4261499999996,,
09/23/2024 1:55:00 am,964.0400999999999,,
09/23/2024 2:05:00 am,958.1229000000001,,34.48821
09/23/2024 2:10:00 am,952.528575,,
09/23/2024 2:15:00 am,957.924,,
09/23/2024 2:25:00 am,957.5496,,
09/23/2024 2:30:00 am,957.0303000000001,,
09/23/2024 2:45:00 am,956.8407000000001,,
09/23/2024 2:50:00 am,954.679425,,
