Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open
10/24/2024 12:02:00 am,1194.800625,,36.861895
10/24/2024 12:04:00 am,1199.5653,,37.90242
10/24/2024 12:06:00 am,,1200.0,
10/24/2024 12:08:00 am,1193.5205999999998,,39.70821
10/24/2024 12:10:00 am,1204.11075,,38.29466
10/24/2024 12:12:00 am,1201.11375,,37.43541
10/24/2024 12:16:00 am,1196.1282,,37.63421
10/24/2024 12:18:00 am,1209.1386,,38.900965
10/24/2024 12:20:00 am,1166.25975,,36.53151
10/24/2024 12:22:00 am,1227.93885,,38.05413
10/24/2024 12:24:00 am,1173.02475,,36.01077
10/24/2024 12:26:00 am,1200.3818999999999,,40.13501
10/24/2024 12:28:00 am,1204.4209500000002,,39.71023
10/24/2024 12:30:00 am,1208.4132,,38.40463
10/24/2024 12:32:00 am,1208.9187,,36.65652
10/24/2024 12:34:00 am,1205.46405,,35.59479
10/24/2024 12:36:00 am,1194.9285,,35.555865
10/24/2024 12:40:00 am,1194.35445,,37.05867
10/24/2024 12:42:00 am,1193.1855,,38.36658
10/24/2024 12:44:00 am,1189.7502,,40.034
10/24/2024 12:46:00 am,1224.6372000000001,,35.86964
10/24/2024 12:48:00 am,1202.8062,,38.237015
10/24/2024 12:50:00 am,1183.7403,,36.72916
10/24/2024 12:52:00 am,1186.8724499999998,,39.10376
10/24/2024 12:54:00 am,1206.98445,,39.14215
10/24/2024 12:56:00 am,1207.44075,,37.143
10/24/2024 12:58:00 am,1210.3315499999999,,35.02798
10/24/2024 1:00:00 am,1188.786,,36.21732
10/24/2024 1:04:00 am,1186.5709499999998,,38.17124
10/24/2024 1:06:00 am,1204.355775,,39.40019
10/24/2024 1:08:00 am,1201.3779,1200.0,38.39149
10/24/2024 1:10:00 am,1201.1526000000001,,37.64333
10/24/2024 1:12:00 am,1191.85515,,38.077
10/24/2024 1:14:00 am,1210.204275,,37.87709
10/24/2024 1:16:00 am,1187.72505,,37.79684
10/24/2024 1:18:00 am,1205.6547,,39.6918
10/24/2024 1:20:00 am,1205.1396,,38.03617
10/24/2024 1:22:00 am,1213.40295,,35.0066
10/24/2024 1:24:00 am,1181.9055,,36.93865
10/24/2024 1:28:00 am,1193.62815,,40.0555
10/24/2024 1:30:00 am,1175.2312499999998,,34.98455
10/24/2024 1:32:00 am,1187.0019,,40.05278
10/24/2024 1:34:00 am,1216.6032,,35.03526
10/24/2024 1:38:00 am,1229.7969,,35.03354
10/24/2024 1:40:00 am,1187.57475,,38.69313
10/24/2024 1:42:00 am,1210.29135,,38.428895
10/24/2024 1:44:00 am,1198.92285,,34.89521
10/24/2024 1:46:00 am,1199.78175,,35.40375
10/24/2024 1:48:00 am,1190.7972,,36.42225
