Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open
10/14/2024 12:00:00 am,1467.3729,,
10/14/2024 12:02:00 am,1466.604825,,
10/14/2024 12:04:00 am,1469.3316,1455.0,
10/14/2024 12:06:00 am,1470.3357,,
10/14/2024 12:08:00 am,1468.70685,,26.18433
10/14/2024 12:10:00 am,1460.9364,,
10/14/2024 12:12:00 am,1470.5415,,
10/14/2024 12:14:00 am,1463.54265,,
10/14/2024 12:16:00 am,1468.5693,,
10/14/2024 12:18:00 am,1466.0652,,
10/14/2024 12:22:00 am,1466.14275,,
10/14/2024 12:24:00 am,1468.08645,,
10/14/2024 12:26:00 am,1469.53065,,
10/14/2024 12:28:00 am,1471.3096500000001,,
10/14/2024 12:30:00 am,1473.05655,,
10/14/2024 12:32:00 am,1470.72885,,
10/14/2024 12:34:00 am,1476.54,,
10/14/2024 12:36:00 am,1471.85835,,
10/14/2024 12:38:00 am,1478.62185,,
10/14/2024 12:40:00 am,1475.46225,,
10/14/2024 12:42:00 am,1474.970025,,
10/14/2024 12:46:00 am,1471.2525,,
10/14/2024 12:48:00 am,1469.8339500000002,,
10/14/2024 12:50:00 am,1471.3899499999995,,
10/14/2024 12:52:00 am,1471.9224,,
10/14/2024 12:54:00 am,1478.9943,,
10/14/2024 12:56:00 am,1468.4293499999999,,
10/14/2024 12:58:00 am,1474.1958,,
10/14/2024 1:00:00 am,1477.5744,,
10/14/2024 1:02:00 am,1473.17325,,
10/14/2024 1:04:00 am,1472.58075,1455.0,26.18433
10/14/2024 1:06:00 am,1480.91055,,
10/14/2024 1:10:00 am,1479.431925,,
10/14/2024 1:12:00 am,1478.5734,,
10/14/2024 1:14:00 am,1489.563375,,
10/14/2024 1:16:00 am,1485.97815,,
10/14/2024 1:18:00 am,1495.8405,,
10/14/2024 1:20:00 am,1483.7355,,
10/14/2024 1:22:00 am,1483.10655,,
10/14/2024 1:24:00 am,1480.998,,
10/14/2024 1:26:00 am,1484.2278,,
10/14/2024 1:28:00 am,1483.03725,,
10/14/2024 1:32:00 am,1486.01595,,
10/14/2024 1:34:00 am,1479.3629999999998,,
10/14/2024 1:36:00 am,1486.06005,,
10/14/2024 1:38:00 am,1485.19875,,
10/14/2024 1:40:00 am,1485.6162749999999,,
10/14/2024 1:42:00 am,1483.25775,,
10/14/2024 1:44:00 am,1486.8786,,
10/14/2024 1:46:00 am,1485.5124,,
10/14/2024 1:48:00 am,1486.0324500000002,,
10/14/2024 1:50:00 am,1490.4234,,
10/14/2024 1:52:00 am,1486.7441999999999,,
10/14/2024 1:56:00 am,1487.2313250000002,,
10/14/2024 1:58:00 am,1489.6707,,
10/14/2024 2:00:00 am,1486.36725,,
10/14/2024 2:02:00 am,1489.1514,,
10/14/2024 2:04:00 am,1488.556725,,26.18433
10/14/2024 2:06:00 am,1486.4583,1455.0,
10/14/2024 2:08:00 am,1483.5014999999999,,
10/14/2024 2:10:00 am,1491.7167,,
10/14/2024 2:12:00 am,1488.820725,,
10/14/2024 2:14:00 am,1493.08005,,
10/14/2024 2:16:00 am,1490.81865,,
10/14/2024 2:20:00 am,1485.0330000000001,,
10/14/2024 2:22:00 am,1487.5715249999998,,
10/14/2024 2:24:00 am,1490.2940250000001,,
10/14/2024 2:26:00 am,1497.4503,,
10/14/2024 2:28:00 am,1492.20525,,
10/14/2024 2:30:00 am,1488.551475,,
10/14/2024 2:32:00 am,1494.92205,,
10/14/2024 2:34:00 am,1495.3193999999999,,
10/14/2024 2:36:00 am,1495.4005000000006,,
10/14/2024 2:38:00 am,1502.5035,,
10/14/2024 2:40:00 am,1497.111975,,
10/14/2024 2:44:00 am,1496.76015,,
10/14/2024 2:46:00 am,1487.9634,,
10/14/2024 2:48:00 am,1492.6827,,
10/14/2024 2:50:00 am,1495.9545,,
10/14/2024 2:52:00 am,1500.245175,,
10/14/2024 2:54:00 am,1499.886525,,
10/14/2024 2:56:00 am,1499.8269,,
10/14/2024 2:58:00 am,1487.3479499999999,,
10/14/2024 3:00:00 am,1493.1471499999993,,
10/14/2024 3:02:00 am,1498.17795,,
10/14/2024 3:04:00 am,1498.7139,,
10/14/2024 3:08:00 am,1491.09975,,
10/14/2024 3:10:00 am,1494.8061,1455.0,26.18433
10/14/2024 3:12:00 am,1495.0195000000006,,
10/14/2024 3:14:00 am,1491.4932,,
10/14/2024 3:16:00 am,1489.70955,,
10/14/2024 3:18:00 am,1494.0149999999999,,
10/14/2024 3:20:00 am,1493.653875,,
10/14/2024 3:22:00 am,1487.6867000000009,,
10/14/2024 3:24:00 am,1485.3514499999999,,
10/14/2024 3:26:00 am,1489.0540500000002,,
10/14/2024 3:28:00 am,1484.362875,,
10/14/2024 3:32:00 am,1492.3901999999998,,
10/14/2024 3:34:00 am,1484.5695,,
10/14/2024 3:36:00 am,1492.2572500000006,,
10/14/2024 3:38:00 am,1482.62295,,
10/14/2024 3:40:00 am,1487.4051,,
10/14/2024 3:42:00 am,1483.8156000000001,,
10/14/2024 3:44:00 am,1486.213875,,
10/14/2024 3:46:00 am,1483.77675,,
10/14/2024 3:48:00 am,1488.666675,,
10/14/2024 3:50:00 am,1493.8242,,
10/14/2024 3:54:00 am,1493.68425,,
10/14/2024 3:56:00 am,1502.44875,,
10/14/2024 3:58:00 am,1498.968,1455.0,26.18433
10/14/2024 4:00:00 am,1502.763,,
10/14/2024 4:02:00 am,1501.42275,,
10/14/2024 4:04:00 am,1506.2962499999999,1455.0,26.18433
10/14/2024 4:06:00 am,1509.4995,,
10/14/2024 4:08:00 am,1505.0895,,
10/14/2024 4:10:00 am,1502.928400000005,,
10/14/2024 4:12:00 am,1502.7815249999999,,
10/14/2024 4:14:00 am,1503.28725,,
10/14/2024 4:18:00 am,1499.2581,,
10/14/2024 4:20:00 am,1492.1237999999998,,
10/14/2024 4:22:00 am,1492.8746500000007,,
10/14/2024 4:24:00 am,1492.0854,,
10/14/2024 4:26:00 am,1495.808475,,
10/14/2024 4:28:00 am,1498.665,,
10/14/2024 4:30:00 am,1492.75695,,
10/14/2024 4:32:00 am,1494.965925,,
10/14/2024 4:34:00 am,1494.3984499999995,,
10/14/2024 4:36:00 am,1499.1129,,
10/14/2024 4:38:00 am,1497.22545,,
10/14/2024 4:42:00 am,1498.683,,
10/14/2024 4:44:00 am,1496.07675,,
10/14/2024 4:46:00 am,1496.3382499999996,,
10/14/2024 4:48:00 am,1499.613225,,
10/14/2024 4:50:00 am,1497.04725,,
10/14/2024 4:52:00 am,1499.6772,,
10/14/2024 4:54:00 am,1501.830825,,
10/14/2024 4:56:00 am,1496.9418,,
10/14/2024 4:58:00 am,1501.5615750000002,,26.18433
10/14/2024 5:00:00 am,1490.29995,1455.0,
10/14/2024 5:02:00 am,1495.666725,,
